Timestamp;Cam0_Temp;Cam1_Temp;Cam2_Temp;PMU_Temp1;PMU_Temp2;PMU_Voltage;PMU_Current;PMU_Power;CPU_Temp;CPU_MHz;CPU_Load;CPU_Chipset_Temp;Scanner_Top_bottom_circuit_rt1;Scanner_Top_bottom_circuit_rt2;Scanner_Top_laser_emitting_board_rt1;Scanner_Top_laser_emitting_board_rt2;Scanner_Top_receiving_board_rt1;Scanner_Top_top_circuit_rt1;Scanner_Bot_bottom_circuit_rt1;Scanner_Bot_bottom_circuit_rt2;Scanner_Bot_avg_tmp;Scanner_Bot_laser_emitting_board_rt1;Scanner_Bot_laser_emitting_board_rt2;Scanner_Bot_receiving_board_rt1;Scanner_Bot_top_circuit_rt1;Angle;Distance
2023-01-12T14:11:44.159227;50.25;52.0;51.0;44.2500;35.0000;19.5825;3.3063;69.8721;45.0;2691.8627500000002;11.1;37.85;46.0;46.3;54.2;54.4;53.0;55.4;44.5;44.5;51.7;50.7;51.1;50.9;53.0;48;29
2023-01-12T14:11:45.461383;50.125;52.25;51.25;44.5000;35.0000;19.6324;3.2471;63.4479;55.0;2805.42275;11.6;37.85;46.0;46.3;54.1;54.5;53.1;55.4;44.5;44.5;51.7;50.9;51.1;50.9;53.0;166;8
2023-01-12T14:11:46.769022;50.125;52.125;51.375;44.5000;35.0000;19.665;3.4199;66.454;52.0;2760.0141249999997;11.4;37.85;46.0;46.3;54.1;54.5;53.1;55.4;44.5;44.5;51.7;50.9;51.1;50.9;53.0;300;27
2023-01-12T14:11:48.079202;50.25;52.125;51.25;44.2500;35.0000;19.6462;3.2459;68.3767;44.0;2735.1665;10.8;37.85;46.0;46.3;54.1;54.5;53.0;55.3;44.5;44.5;51.7;50.9;51.1;50.8;53.0;27;41
2023-01-12T14:11:49.382283;50.25;52.25;51.375;44.5000;35.0000;19.6387;3.4473;60.1062;46.0;2599.46525;10.3;37.85;46.0;46.3;54.2;54.4;53.0;55.4;44.5;44.5;51.7;51.0;50.9;50.9;52.9;197;25
2023-01-12T14:11:50.672506;50.25;52.25;51.125;44.5000;35.0000;19.6124;3.2648;65.6605;59.0;2712.2553749999997;11.0;37.85;46.0;46.3;54.2;54.4;53.0;55.4;44.5;44.5;51.7;51.0;50.9;50.9;52.9;162;10
2023-01-12T14:11:51.968900;50.125;52.25;51.375;44.5000;35.0000;19.6337;3.4138;69.2007;51.0;2664.00825;11.0;37.85;46.0;46.3;54.1;54.7;53.1;55.3;44.5;44.5;51.7;50.8;50.9;50.9;52.9;113;41
2023-01-12T14:11:53.282854;50.25;52.25;51.125;44.5000;35.0000;19.6525;3.0799;63.3259;45.0;2708.341375;10.9;37.85;46.0;46.3;54.1;54.7;53.1;55.3;44.5;44.5;51.7;50.7;51.0;50.8;52.9;228;25
2023-01-12T14:11:54.584570;50.125;52.25;51.25;44.5000;35.0000;19.6625;3.2526;65.4469;47.0;2632.328;11.0;37.85;46.0;46.3;54.1;54.6;52.9;55.4;44.5;44.5;51.7;50.7;51.0;50.8;52.9;196;32
2023-01-12T14:11:55.875872;50.25;52.25;51.25;44.5000;35.0000;19.5925;3.4351;68.8039;45.0;2820.462;11.3;37.85;46.0;46.3;54.1;54.5;53.1;55.3;44.5;44.5;51.7;50.9;50.8;50.9;52.9;140;20
2023-01-12T14:11:57.193493;50.25;52.125;51.125;44.5000;35.0000;19.5825;3.357;65.2333;61.0;2842.291;10.7;37.85;46.0;46.3;54.1;54.5;53.1;55.3;44.5;44.5;51.7;50.9;50.8;50.9;52.9;167;11
2023-01-12T14:11:58.495781;50.125;52.25;51.125;44.5000;35.0000;19.5812;3.4852;65.0959;58.0;2803.51775;10.1;37.85;46.0;46.3;54.3;54.5;53.0;55.3;44.5;44.6;51.7;50.7;51.1;50.8;53.0;246;20
2023-01-12T14:11:59.784571;50.25;52.25;51.25;44.5000;35.0000;19.6049;3.299;70.574;45.0;2748.0658750000002;10.3;37.85;46.0;46.3;54.0;54.7;52.9;55.4;44.5;44.6;51.7;50.9;51.0;50.8;52.9;28;20
2023-01-12T14:12:01.078214;50.25;52.25;51.25;44.5000;35.0000;19.6312;3.3063;59.9993;44.0;2784.913;10.4;37.85;46.0;46.3;54.0;54.7;52.9;55.4;44.5;44.6;51.7;50.9;51.0;50.8;52.9;227;0
2023-01-12T14:12:02.378905;50.125;52.125;51.25;44.5000;35.0000;19.6037;3.415;67.629;52.0;2645.100375;10.9;37.85;46.0;46.3;54.0;54.6;53.0;55.4;44.5;44.6;51.8;50.9;50.8;50.9;53.1;182;28
2023-01-12T14:12:03.679719;50.25;52.25;51.25;44.5000;35.0000;19.6312;3.2587;67.2017;58.0;2829.0135;11.1;37.85;46.0;46.3;54.2;54.6;52.9;55.4;44.6;44.6;51.8;50.8;51.2;51.0;53.1;29;17
2023-01-12T14:12:04.981638;50.125;52.25;51.25;44.5000;35.0000;19.5837;3.335;70.5282;55.0;2701.2463749999997;10.5;37.85;46.0;46.3;54.2;54.6;52.9;55.4;44.6;44.6;51.8;50.8;51.2;51.0;53.1;154;32
2023-01-12T14:12:06.287409;50.25;52.25;51.25;44.5000;35.0000;19.635;3.0085;66.927;43.0;2738.0801250000004;10.5;37.85;46.0;46.2;54.3;54.4;52.9;55.3;44.6;44.6;51.7;50.9;50.9;50.8;53.0;186;41
2023-01-12T14:12:07.591108;50.25;52.25;51.25;44.5000;35.0000;19.5987;3.2459;70.2993;50.0;2784.4235;10.9;37.85;46.0;46.2;54.3;54.4;52.9;55.3;44.6;44.6;51.7;50.9;50.9;50.8;53.0;99;15
2023-01-12T14:12:08.895215;50.25;52.25;51.25;44.5000;35.0000;19.6075;3.1922;66.4235;50.0;2914.216375;10.8;37.85;46.0;46.3;54.2;54.4;52.9;55.4;44.6;44.6;51.7;50.9;50.9;50.8;52.9;185;8
2023-01-12T14:12:10.199080;50.25;52.125;51.375;44.5000;35.0000;19.68;3.006;66.4998;45.0;2822.923875;10.9;37.85;46.0;46.3;54.2;54.6;53.0;55.4;44.6;44.6;51.7;50.9;51.0;50.9;53.0;126;19
2023-01-12T14:12:11.497120;50.125;52.125;51.25;44.5000;35.0000;19.6462;3.1818;59.9078;45.0;2980.1533750000003;11.0;37.85;46.0;46.3;54.2;54.6;53.0;55.4;44.6;44.6;51.7;50.9;51.0;50.9;53.0;243;42
2023-01-12T14:12:12.790605;50.25;52.125;51.25;44.5000;35.0000;19.6299;3.5493;63.2496;47.0;2654.0188749999998;10.8;37.85;46.0;46.2;54.1;54.4;52.9;55.4;44.6;44.6;51.7;50.8;51.2;51.0;52.9;230;8
2023-01-12T14:12:14.087067;50.125;52.25;50.25;44.5000;35.0000;19.61;3.5212;66.6982;58.0;2598.5546249999998;11.5;37.85;46.0;46.3;54.0;54.5;53.0;55.4;44.6;44.6;51.7;50.8;51.0;50.9;52.9;130;7
2023-01-12T14:12:15.402302;50.125;52.25;51.125;44.5000;35.0000;19.6037;3.4925;66.8507;53.0;2689.129;10.8;37.85;46.0;46.3;54.0;54.5;53.0;55.4;44.6;44.6;51.7;50.8;51.0;50.9;52.9;136;0
2023-01-12T14:12:16.705173;50.125;52.125;51.375;44.5000;35.0000;19.6587;3.0945;73.931;46.0;2851.29175;11.1;37.85;46.0;46.3;54.1;54.4;53.0;55.3;44.6;44.6;51.8;50.9;50.9;51.0;53.0;252;2
2023-01-12T14:12:18.007312;50.25;52.125;51.25;44.5000;35.0000;19.6424;3.1983;63.7531;47.0;2581.3968750000004;11.1;37.85;46.0;46.3;54.2;54.5;52.9;55.3;44.6;44.6;51.7;50.8;50.9;50.9;53.1;353;5
2023-01-12T14:12:19.301730;50.125;52.125;51.25;44.5000;35.0000;19.6224;3.3747;61.0827;54.0;2535.6526249999997;10.9;37.85;46.0;46.2;54.2;54.5;52.9;55.4;44.6;44.6;51.7;50.8;50.9;50.9;53.1;142;49
2023-01-12T14:12:20.603086;50.25;52.125;51.125;44.5000;35.0000;19.6075;3.3558;63.3259;56.0;2693.881375;10.8;37.85;46.0;46.3;54.1;54.5;53.0;55.3;44.6;44.6;51.8;50.7;51.0;50.9;52.9;213;16
2023-01-12T14:12:21.915116;50.125;52.25;51.25;44.5000;35.0000;19.5987;3.5645;65.2485;57.0;2706.5295;10.4;37.85;46.0;46.3;54.1;54.5;53.0;55.3;44.6;44.6;51.8;50.7;51.0;50.9;52.9;99;15
2023-01-12T14:12:23.235156;50.125;52.25;51.25;44.5000;35.0000;19.6399;3.1525;60.3045;46.0;2537.080875;10.4;37.85;46.0;46.3;54.2;54.4;52.9;55.4;44.6;44.6;51.8;50.8;51.1;50.9;53.1;326;26
2023-01-12T14:12:24.543344;50.25;52.25;51.25;44.5000;35.0000;19.645;3.3655;65.3096;44.0;2805.1762499999995;11.3;37.85;46.0;46.3;54.1;54.6;53.0;55.4;44.6;44.6;51.7;50.7;51.2;51.0;53.1;157;0
2023-01-12T14:12:25.839545;50.125;52.25;51.25;44.7500;35.0000;19.6412;3.2166;65.2333;49.0;2711.529875;11.1;38.85;46.0;46.3;54.1;54.6;53.0;55.4;44.6;44.6;51.7;50.7;51.2;51.0;53.1;247;1
2023-01-12T14:12:27.157278;50.125;52.25;51.125;44.7500;35.0000;19.6012;3.3942;63.982;58.0;2693.23275;10.9;38.85;46.0;46.2;54.1;54.6;53.0;55.2;44.6;44.6;51.7;50.8;51.0;50.9;53.0;138;34
2023-01-12T14:12:28.476835;50.125;52.25;51.25;44.7500;35.0000;19.665;3.017;67.9036;45.0;2660.43875;10.8;38.85;46.0;46.3;54.1;54.5;53.0;55.3;44.6;44.6;51.7;50.8;51.0;50.9;53.0;244;7
2023-01-12T14:12:29.772151;50.125;52.125;51.125;44.7500;35.0000;19.6375;3.3216;68.3004;44.0;2526.033625;11.9;38.85;46.0;46.3;54.1;54.5;53.0;55.3;44.6;44.6;51.7;50.8;51.0;50.9;53.0;310;22
2023-01-12T14:12:31.066998;50.25;52.25;51.0;44.7500;35.0000;19.6137;3.3979;65.0959;50.0;2720.5162499999997;11.1;38.85;46.0;46.3;54.2;54.6;53.0;55.4;44.6;44.6;51.7;50.8;50.9;50.9;52.9;98;38
2023-01-12T14:12:32.378468;50.25;52.0;51.25;44.7500;35.0000;19.6187;3.31;65.7521;45.0;2660.6203750000004;11.2;38.85;46.0;46.3;54.2;54.4;53.0;55.4;44.6;44.6;51.7;50.9;50.9;50.9;52.9;87;27
2023-01-12T14:12:33.682680;50.25;52.0;51.25;44.7500;35.0000;19.6424;3.0762;65.6758;47.0;2632.924;11.2;38.85;46.0;46.3;54.2;54.4;53.0;55.3;44.6;44.6;51.7;50.9;50.9;50.9;52.9;42;9
2023-01-12T14:12:34.980545;50.25;52.125;51.125;44.7500;35.0000;19.5987;3.4064;65.0044;50.0;2648.2690000000002;11.0;38.85;46.0;46.3;54.0;54.7;53.0;55.4;44.6;44.6;51.7;50.9;50.9;50.9;53.0;74;16
2023-01-12T14:12:36.287323;50.25;52.125;51.25;44.7500;35.0000;19.665;3.241;70.4977;48.0;2750.773875;10.9;38.85;46.0;46.3;54.0;54.7;53.0;55.4;44.6;44.6;51.7;50.9;50.9;50.9;53.0;331;42
2023-01-12T14:12:37.602418;50.25;52.125;51.25;44.7500;35.0000;19.6187;3.4308;60.0604;44.0;2571.6622500000003;11.5;38.85;46.0;46.3;54.1;54.6;53.0;55.3;44.6;44.6;51.7;50.9;51.0;50.9;53.0;273;19
2023-01-12T14:12:38.915267;50.25;52.125;51.25;44.7500;35.0000;19.6462;3.1598;60.1062;47.0;2795.50725;11.6;38.85;46.0;46.3;54.2;54.5;53.0;55.4;44.6;44.6;51.8;50.9;51.2;50.9;53.0;343;21
2023-01-12T14:12:40.223265;50.25;52.125;51.125;44.7500;35.0000;19.6324;3.2746;65.981;48.0;3047.802;11.3;38.85;46.0;46.3;54.2;54.5;53.0;55.4;44.6;44.6;51.8;50.9;51.2;50.9;53.0;30;8
2023-01-12T14:12:41.526393;50.25;52.25;51.25;44.7500;35.0000;19.6124;3.2721;58.2293;44.0;3003.6915;11.3;38.85;46.0;46.3;54.2;54.3;53.0;55.3;44.6;44.6;51.7;50.8;50.9;50.9;53.0;47;26
2023-01-12T14:12:42.844291;50.125;52.125;51.25;44.7500;35.0000;19.6637;3.0317;64.1041;45.0;2649.056375;11.1;38.85;46.0;46.3;54.2;54.6;53.0;55.4;44.6;44.6;51.7;50.9;51.1;50.8;53.0;46;50
2023-01-12T14:12:44.139037;50.25;52.25;51.125;44.7500;35.0000;19.6149;3.5419;63.3259;50.0;2609.2315;11.2;38.85;46.0;46.3;54.2;54.6;53.0;55.4;44.6;44.6;51.7;50.9;51.1;50.8;53.0;18;31
2023-01-12T14:12:45.439313;50.25;52.125;51.25;44.7500;35.0000;19.6399;3.6249;66.9576;49.0;2714.737;11.1;38.85;46.0;46.3;53.9;54.7;53.0;55.4;44.6;44.6;51.7;50.9;51.1;50.9;53.1;313;25
2023-01-12T14:12:46.742005;50.25;52.25;51.25;44.7500;35.0000;19.7062;2.8394;58.3971;46.0;2723.4068749999997;10.6;38.85;46.0;46.3;53.9;54.7;53.0;55.4;44.6;44.6;51.7;50.8;51.1;51.0;53.0;35;33
2023-01-12T14:12:48.053065;50.375;52.125;51.125;44.7500;35.0000;19.67;3.5297;65.7979;46.0;2695.9982499999996;10.7;38.85;46.0;46.3;54.1;54.7;52.9;55.3;44.6;44.6;51.7;50.8;51.1;51.0;53.0;37;15
2023-01-12T14:12:49.342680;50.125;52.125;51.0;44.7500;35.0000;19.6599;3.1415;69.2007;46.0;2757.279125;11.2;38.85;46.0;46.3;54.1;54.6;52.9;55.5;44.6;44.7;51.8;50.8;51.0;50.9;53.0;64;13
2023-01-12T14:12:50.653038;50.25;52.125;51.25;44.7500;35.0000;19.6224;3.0835;67.1559;48.0;2770.539875;11.4;38.85;46.0;46.3;54.1;54.6;52.9;55.5;44.6;44.7;51.8;50.8;51.0;50.9;53.0;359;3
2023-01-12T14:12:51.944657;50.125;52.125;51.875;44.7500;35.0000;19.6825;2.9749;61.6016;46.0;2656.197125;11.5;38.85;46.0;46.2;54.2;54.4;53.0;55.4;44.7;44.7;51.7;50.9;51.0;50.9;52.9;164;22
2023-01-12T14:12:53.255160;50.25;52.125;51.375;44.7500;35.0000;19.6525;3.3002;60.0756;46.0;2778.31025;10.5;38.85;46.0;46.3;54.1;54.5;53.0;55.4;44.6;44.7;51.8;50.9;51.1;51.0;53.1;95;43
2023-01-12T14:12:54.552417;50.375;52.25;51.875;44.7500;35.0000;19.6625;3.0811;65.279;44.0;2438.7156250000003;10.8;38.85;46.0;46.3;54.1;54.5;53.0;55.4;44.6;44.7;51.8;50.9;51.1;51.0;53.1;27;3
2023-01-12T14:12:55.850478;50.25;52.25;51.25;44.7500;35.0000;19.6075;3.4089;60.747;59.0;2446.4332499999996;10.9;38.85;46.0;46.3;54.1;54.4;52.9;55.4;44.7;44.7;51.7;50.9;51.0;51.0;53.1;10;9
2023-01-12T14:12:57.153956;50.25;52.125;51.25;44.7500;35.0000;19.6162;3.2868;68.7276;51.0;3138.42025;11.0;38.85;46.0;46.3;54.1;54.6;52.9;55.3;44.7;44.7;51.7;50.9;51.2;50.9;53.1;166;38
2023-01-12T14:12:58.471328;50.125;52.25;51.375;44.7500;35.0000;19.5825;3.5767;63.7836;44.0;2665.53925;10.7;38.85;46.0;46.3;54.1;54.6;52.9;55.3;44.7;44.7;51.7;50.9;51.2;50.9;53.1;93;19
2023-01-12T14:12:59.773697;50.25;52.125;51.375;44.7500;35.0000;19.6487;3.1116;65.279;45.0;2517.85025;11.1;38.85;46.0;46.3;54.1;54.5;52.9;55.5;44.7;44.7;51.7;50.8;51.1;50.9;53.0;23;25
2023-01-12T14:13:01.077341;50.125;52.25;51.125;44.7500;35.0000;19.6124;3.3118;66.3319;51.0;2522.31475;11.1;38.85;46.0;46.3;54.1;54.5;52.9;55.5;44.7;44.7;51.7;50.8;51.1;50.9;53.0;144;18
2023-01-12T14:13:02.382803;50.25;52.125;51.0;44.7500;35.0000;19.5987;3.3668;67.4459;54.0;2703.9113749999997;10.8;38.85;46.0;46.3;54.2;54.4;52.9;55.4;44.7;44.7;51.7;50.9;51.0;51.0;53.1;191;34
2023-01-12T14:13:03.698349;50.25;52.25;51.875;44.7500;35.0000;19.5512;3.4778;59.4347;45.0;2566.3954999999996;10.7;38.85;46.0;46.3;54.1;54.4;53.0;55.5;44.7;44.7;51.8;50.8;51.0;51.0;53.0;44;47
2023-01-12T14:13:04.999122;50.125;52.125;51.125;44.7500;35.0000;19.67;3.1781;67.4764;46.0;2562.491625;10.8;38.85;46.0;46.3;54.1;54.4;53.0;55.5;44.7;44.7;51.8;50.8;51.0;51.0;53.0;293;36
2023-01-12T14:13:06.298111;50.25;52.25;51.125;44.7500;35.0000;19.635;3.5175;67.7816;51.0;2538.803875;11.2;38.85;46.0;46.3;54.2;54.5;52.9;55.3;44.7;44.7;51.8;51.0;51.0;51.0;53.0;218;41
2023-01-12T14:13:07.616307;50.25;52.25;51.25;44.7500;35.0000;19.6062;3.3063;68.0562;49.0;2692.977375;11.6;38.85;46.0;46.3;54.2;54.4;52.9;55.3;44.7;44.7;51.7;50.8;51.1;51.0;53.0;78;1
2023-01-12T14:13:08.930366;50.125;52.25;51.125;44.7500;35.0000;19.7162;2.8736;62.5019;50.0;2783.667875;11.0;38.85;46.0;46.3;54.2;54.4;52.9;55.3;44.7;44.7;51.7;50.8;51.1;51.0;53.0;286;8
2023-01-12T14:13:10.240470;50.125;52.125;51.375;45.0000;35.0000;19.6124;3.3326;65.279;45.0;2632.06675;11.0;38.85;46.0;46.3;54.2;54.5;53.0;55.4;44.7;44.7;51.7;50.9;51.0;50.9;53.1;169;41
2023-01-12T14:13:11.535355;50.125;52.25;51.25;45.0000;35.5000;19.5799;3.5657;67.1559;46.0;2617.72725;11.6;38.85;46.0;46.3;54.1;54.6;53.0;55.5;44.7;44.7;51.8;51.0;50.9;51.0;53.0;161;27
2023-01-12T14:13:12.837241;50.25;52.125;51.125;45.0000;35.5000;19.6087;3.3759;65.2485;49.0;2711.32575;11.5;38.85;46.0;46.3;54.1;54.6;53.0;55.5;44.7;44.7;51.8;51.0;50.9;51.0;53.0;32;33
2023-01-12T14:13:14.148864;50.25;52.25;51.25;45.0000;35.5000;19.6687;3.1141;60.747;44.0;2793.0258750000003;10.7;38.85;46.0;46.3;54.1;54.4;52.9;55.3;44.7;44.7;51.8;50.9;51.1;51.0;53.1;14;48
2023-01-12T14:13:15.445260;50.125;52.125;51.25;45.0000;35.5000;19.6224;3.5236;61.159;46.0;2557.9395;11.7;38.85;46.0;46.3;54.1;54.4;52.9;55.3;44.7;44.7;51.8;50.9;51.1;51.0;53.1;247;48
2023-01-12T14:13:16.747124;50.25;52.25;51.125;45.0000;35.5000;19.6;3.4607;63.0817;59.0;2763.6206250000005;10.8;38.85;46.0;46.3;54.1;54.3;52.9;55.5;44.7;44.7;51.8;50.8;51.0;51.0;53.1;144;24
2023-01-12T14:13:18.046261;50.25;52.25;51.125;45.0000;35.5000;19.6075;3.3771;70.0857;57.0;2750.5045;10.6;38.85;46.0;46.3;54.1;54.5;53.0;55.4;44.7;44.7;51.7;50.8;51.1;51.0;53.1;166;16
2023-01-12T14:13:19.348688;50.25;52.125;51.125;45.0000;35.5000;19.6487;3.2081;66.4845;44.0;2678.1667500000003;10.7;38.85;46.0;46.3;54.1;54.5;53.0;55.4;44.7;44.7;51.7;50.8;51.1;51.0;53.1;197;22
2023-01-12T14:13:20.651175;50.125;52.0;51.25;45.0000;35.5000;19.6262;3.426;62.2577;44.0;2757.673;11.3;38.85;46.0;46.3;54.0;54.6;53.1;55.5;44.7;44.7;51.7;51.0;51.0;50.9;53.0;146;15
2023-01-12T14:13:21.947145;50.25;52.25;51.125;45.0000;35.5000;19.6262;3.2551;61.8457;50.0;2708.94575;10.9;38.85;46.0;46.3;54.1;54.6;53.0;55.4;44.8;44.8;51.8;50.8;51.0;51.0;53.1;101;39
2023-01-12T14:13:23.253276;50.125;52.125;51.25;45.0000;35.5000;19.6037;3.5151;63.9057;45.0;2697.54625;11.3;38.85;46.0;46.3;54.1;54.6;53.0;55.4;44.8;44.8;51.8;50.8;51.0;51.0;53.1;271;46
2023-01-12T14:13:24.555214;50.25;52.25;51.125;45.0000;35.5000;19.6437;3.4089;68.0562;44.0;2583.543125;11.0;38.85;46.0;46.3;54.2;54.4;53.0;55.4;44.7;44.7;51.7;50.7;51.0;51.0;53.0;142;5
2023-01-12T14:13:25.846940;50.125;52.125;51.375;45.0000;35.5000;19.6149;3.3228;67.7053;59.0;2701.4021249999996;11.2;38.85;46.0;46.3;54.2;54.5;52.9;55.4;44.7;44.8;51.7;50.8;51.1;51.0;53.1;86;14
2023-01-12T14:13:27.155329;50.25;52.125;51.25;45.0000;35.5000;19.6574;3.4351;61.2811;59.0;2772.7192499999996;11.0;38.85;46.0;46.3;54.2;54.5;52.9;55.4;44.7;44.8;51.7;50.8;51.1;51.0;53.1;328;12
2023-01-12T14:13:28.471480;50.25;52.25;51.25;45.0000;35.5000;19.6725;3.2142;64.1346;47.0;2749.325625;11.2;38.85;46.0;46.3;54.1;54.5;53.1;55.4;44.7;44.8;51.7;50.8;50.9;50.9;53.1;75;37
2023-01-12T14:13:29.779165;50.25;52.25;51.25;45.0000;35.5000;19.6662;3.2868;66.9576;45.0;2668.2920000000004;10.7;38.85;46.0;46.3;54.1;54.5;53.1;55.4;44.7;44.8;51.7;50.8;50.9;50.9;53.1;163;11
2023-01-12T14:13:31.071144;50.25;52.125;51.375;45.0000;35.5000;19.6037;3.3796;63.3564;49.0;2585.690875;10.9;38.85;46.0;46.3;54.1;54.6;53.0;55.3;44.7;44.8;51.7;50.8;51.1;51.0;53.0;103;45
2023-01-12T14:13:32.374315;50.125;52.25;51.25;45.0000;35.5000;19.6525;3.1141;63.0054;44.0;2686.251625;12.5;38.85;46.0;46.3;54.1;54.6;53.1;55.3;44.8;44.8;51.8;50.8;51.0;51.0;53.1;178;19
2023-01-12T14:13:33.674803;50.125;52.125;51.125;45.0000;35.5000;19.5862;3.5285;72.4051;45.0;2554.963875;11.7;38.85;46.0;46.3;54.1;54.6;53.1;55.3;44.8;44.8;51.8;50.8;51.0;51.0;53.1;324;3
2023-01-12T14:13:34.974158;50.125;52.125;51.25;45.0000;35.5000;19.5962;3.5541;61.4337;45.0;2823.319875;11.9;38.85;46.0;46.3;54.0;54.7;52.9;55.4;44.8;44.8;51.8;50.9;51.0;51.1;53.1;148;24
2023-01-12T14:13:36.272539;50.25;52.25;51.25;45.0000;35.5000;19.6262;3.5743;60.1977;49.0;2872.3978749999997;11.2;38.85;46.0;46.3;54.2;54.4;53.1;55.5;44.8;44.8;51.8;50.7;51.2;51.0;53.1;217;32